efficiency,avg_bedtime,avg_actual_sleeptime,quality,weekday_midnight,weekend_midnight,disorder,motivation,ontime_bed,outside_noise,inside_noise,light,temperature,mattress,health,sm_quality
0.8648648648648649,9.25,8.0,4,1,1,0,4,3,2,2,2,2,1,2,1
0.85,8.571428571428571,7.285714285714286,3,1,1,0,3,4,2,2,1,2,1,1,2
0.7352941176470589,9.714285714285714,7.142857142857143,5,1,1,0,3,3,5,5,5,5,5,3,1
0.7169811320754718,7.571428571428571,5.428571428571429,2,1,1,0,3,2,3,3,3,3,3,3,3
0.4429530201342282,10.642857142857142,4.714285714285714,3,1,1,0,3,4,4,1,2,2,3,2,2
0.8636363636363636,6.285714285714286,5.428571428571429,5,1,0,0,3,3,2,1,2,1,1,1,1
0.875,9.142857142857142,8.0,5,1,1,0,5,4,1,1,2,2,1,2,1
0.9579831932773109,8.5,8.142857142857142,4,1,1,0,3,3,1,2,2,2,3,3,1
0.9705882352941176,8.5,8.25,5,1,1,0,3,2,1,1,1,2,1,1,1
0.8,7.5,6.0,2,1,1,0,3,3,1,1,1,3,2,1,3
0.5555555555555556,7.714285714285714,4.285714285714286,2,1,0,0,4,4,1,1,1,1,1,3,3
0.6216216216216216,5.285714285714286,3.2857142857142856,1,0,0,0,3,4,1,4,1,1,1,4,3
0.9488372093023255,7.678571428571429,7.285714285714286,4,1,1,0,4,3,1,1,2,1,1,1,1
0.8682926829268293,7.321428571428571,6.357142857142857,3,1,1,1,3,3,2,3,1,2,1,4,2
0.8032786885245903,8.714285714285714,7.0,4,1,1,0,4,4,2,2,2,2,1,2,1
0.9821428571428571,8.0,7.857142857142857,3,1,1,0,1,1,3,3,3,3,3,3,2
1.0,7.928571428571429,8.0,5,1,1,0,4,3,1,1,1,1,1,2,1
0.9560975609756098,7.321428571428571,7.0,2,1,1,0,3,4,2,1,1,3,2,2,3
0.875,8.0,7.0,4,1,1,0,3,2,2,3,1,2,1,3,1
1.0,3.1785714285714284,8.178571428571429,5,1,1,0,1,1,1,1,1,2,2,2,1
0.9158878504672897,7.642857142857143,7.0,4,1,1,0,3,4,3,2,2,2,1,1,1
0.9032258064516129,7.75,7.0,4,1,1,0,4,4,1,1,1,2,1,1,1
0.9590163934426231,8.714285714285714,8.357142857142858,4,1,0,0,2,4,2,2,1,3,2,2,1
0.8666666666666667,7.5,6.5,3,0,0,1,4,3,1,1,4,1,1,5,2
1.0,7.0,7.0,4,0,0,1,2,2,1,2,3,3,1,3,1
1.0,7.642857142857143,7.642857142857143,4,1,1,1,4,4,2,2,2,3,2,3,1
0.9487179487179487,8.357142857142858,7.928571428571429,3,1,1,0,4,3,4,2,2,3,2,2,2
0.875,8.0,7.0,5,1,1,0,5,5,1,1,1,1,1,2,1
0.9411764705882353,8.5,8.0,5,1,1,0,4,4,1,1,1,3,1,1,1
0.8923076923076924,9.285714285714286,8.285714285714286,4,1,1,0,4,4,1,1,1,1,1,1,1
0.708133971291866,7.464285714285714,5.285714285714286,2,1,1,0,3,2,3,3,1,3,1,2,3
1.0,6.642857142857143,7.642857142857143,4,1,1,0,4,5,1,1,1,2,1,3,1
0.875,8.0,7.0,3,0,0,0,4,3,2,3,1,2,3,2,2
1.0,8.0,8.0,4,1,1,0,4,3,1,1,1,3,1,3,1
0.6739130434782609,11.5,7.75,4,1,1,1,3,4,1,1,1,2,1,1,1
0.8376068376068375,8.357142857142858,7.0,3,1,1,1,3,4,2,4,2,3,1,3,2
0.972972972972973,5.285714285714286,5.142857142857143,5,0,1,0,3,3,2,2,1,2,2,2,1
0.8680851063829788,8.392857142857142,7.285714285714286,3,1,1,0,4,4,4,4,3,5,4,3,2
0.8376068376068375,8.357142857142858,7.0,3,1,1,0,3,3,1,2,1,4,2,2,2
0.8340425531914895,8.392857142857142,7.0,2,1,1,0,4,4,1,1,1,3,1,3,3
0.7843137254901961,7.285714285714286,5.714285714285714,2,1,0,0,2,5,1,3,3,4,1,1,3
1.0,5.928571428571429,6.285714285714286,3,1,0,0,4,3,3,2,3,3,3,2,2
0.8275862068965517,7.25,6.0,1,1,1,1,3,4,2,3,2,4,5,4,3
0.6666666666666666,7.928571428571429,5.285714285714286,3,1,1,0,3,3,2,3,2,4,5,4,2
0.7857142857142857,6.5,5.107142857142857,3,0,0,1,3,3,1,1,1,1,3,5,2
0.8735632183908045,9.321428571428571,8.142857142857142,4,1,1,0,4,2,2,1,2,2,1,2,1
0.8333333333333334,7.071428571428571,5.892857142857143,4,1,1,0,3,4,3,2,2,3,2,2,1
0.6607142857142857,8.0,5.285714285714286,4,1,1,0,4,5,1,1,1,1,2,2,1
0.896551724137931,7.25,6.5,4,1,1,0,4,4,2,2,4,2,1,2,1
0.875,8.0,7.0,3,1,1,0,4,4,1,1,1,1,1,1,2
0.5499999999999999,11.428571428571429,6.285714285714286,4,1,1,0,4,4,1,1,1,1,1,1,1
1.0,8.0,8.0,3,1,1,0,4,4,2,2,2,3,3,3,2
0.875,9.142857142857142,8.0,3,1,1,1,4,4,2,2,2,3,2,2,2
0.9537037037037036,7.714285714285714,7.357142857142857,4,1,1,0,4,4,1,1,1,2,2,2,1
0.984771573604061,7.035714285714286,6.928571428571429,3,1,1,0,3,4,1,2,1,2,1,2,2
1.0,7.571428571428571,7.571428571428571,5,0,0,0,4,4,2,2,2,2,2,2,1
0.6509009009009009,15.857142857142858,10.321428571428571,4,1,1,0,4,4,2,2,3,2,2,2,1
0.8421052631578947,9.5,8.0,3,1,1,1,3,3,2,2,3,3,2,4,2
0.4728434504792332,11.178571428571429,5.285714285714286,2,1,1,0,3,4,1,2,2,2,2,3,3
0.8275862068965516,8.285714285714286,6.857142857142857,3,1,1,0,3,3,2,2,1,3,1,3,2
0.9537037037037036,7.714285714285714,7.357142857142857,4,1,0,0,4,3,3,2,2,3,2,2,1
0.9531914893617022,8.392857142857142,8.0,5,1,1,0,5,5,1,1,1,3,3,2,1
0.8898678414096916,8.107142857142858,7.214285714285714,3,0,0,0,2,3,3,2,2,2,3,2,2
0.8076923076923077,7.428571428571429,6.0,4,1,0,0,2,2,1,1,1,1,1,3,1
0.7154471544715446,8.785714285714286,6.285714285714286,3,1,1,0,2,3,2,2,1,2,1,4,2
0.9356725146198831,6.107142857142857,5.714285714285714,2,1,1,0,3,4,1,2,1,3,1,2,3
1.0,7.785714285714286,7.857142857142857,3,0,1,0,2,2,1,3,4,1,1,2,2
0.9495798319327731,8.5,8.071428571428571,5,1,1,0,5,2,1,1,1,1,1,1,1
1.0,7.428571428571429,7.642857142857143,4,1,1,0,5,5,2,2,2,2,2,1,1
0.5683760683760684,8.357142857142858,4.75,1,1,1,0,3,4,2,2,2,3,2,5,3
0.9583333333333334,6.0,5.75,4,0,0,0,4,4,1,1,1,1,2,2,1
0.9292929292929293,7.071428571428571,6.571428571428571,2,1,1,0,3,4,1,1,1,1,4,3,3
0.8921568627450981,7.285714285714286,6.5,4,0,0,0,2,2,2,1,1,1,1,1,1
0.9912280701754387,8.142857142857142,8.071428571428571,3,1,1,0,4,5,2,3,2,2,3,2,2
1.0,7.0,7.0,5,1,1,0,4,5,1,1,1,1,1,1,1
0.8421052631578947,9.5,8.0,4,0,0,0,1,1,1,1,1,1,1,4,1
1.0,8.714285714285714,8.714285714285714,3,1,1,0,5,5,2,2,2,4,4,1,2
0.9316239316239315,8.357142857142858,7.785714285714286,4,1,1,0,4,4,5,5,4,3,4,2,1
0.9612403100775195,9.214285714285714,8.857142857142858,5,1,1,0,4,4,3,3,1,1,1,1,1
0.9151785714285714,8.0,7.321428571428571,4,1,1,0,5,4,1,2,1,1,3,2,1
0.9906542056074765,7.642857142857143,7.571428571428571,5,0,0,0,4,3,1,1,1,1,1,1,1
0.7283950617283951,11.571428571428571,8.428571428571429,4,1,1,0,3,3,3,3,2,2,2,3,1
0.555205047318612,11.321428571428571,6.285714285714286,3,0,1,0,4,5,1,5,5,5,1,3,2
0.9568965517241379,8.285714285714286,7.928571428571429,4,1,0,0,3,3,2,2,3,2,1,2,1
0.9613733905579399,8.321428571428571,8.0,3,1,1,1,3,3,3,3,2,3,3,3,2
0.8888888888888888,9.0,8.0,2,1,1,1,3,5,1,1,1,1,1,4,3
0.7440944881889764,9.071428571428571,6.75,2,1,1,0,4,4,2,3,2,1,2,3,3
0.8660714285714286,8.0,6.928571428571429,3,1,1,0,4,4,1,1,1,2,1,2,2
0.8772727272727273,7.857142857142857,6.892857142857143,3,1,0,0,3,2,2,1,1,2,2,3,2
0.9953051643192489,7.607142857142857,7.571428571428571,4,0,0,0,4,4,2,2,3,3,1,1,1
0.7647058823529411,7.285714285714286,5.571428571428571,3,1,1,0,4,3,3,1,2,2,3,2,2
0.8298755186721992,8.607142857142858,7.142857142857143,2,0,0,0,3,2,2,2,2,2,4,3,3
0.9391304347826088,8.214285714285714,7.714285714285714,3,1,0,0,4,4,2,2,3,2,1,2,2
0.9760765550239234,7.464285714285714,7.285714285714286,3,1,1,0,3,4,3,3,3,3,3,3,2
0.9708737864077671,7.357142857142857,7.142857142857143,5,1,1,1,3,4,3,2,2,3,2,2,1
0.9705882352941176,8.5,8.25,4,0,0,0,5,4,1,2,1,1,1,2,1
0.5441176470588236,9.714285714285714,5.285714285714286,5,1,1,0,5,5,1,1,1,1,1,2,1
0.9137055837563453,7.035714285714286,6.428571428571429,4,1,0,0,3,4,1,1,2,2,2,2,1
0.9397590361445785,8.892857142857142,8.357142857142858,4,1,0,0,3,4,2,2,2,2,1,1,1
1.0,7.285714285714286,7.285714285714286,3,1,0,0,3,3,2,2,2,2,2,3,2
0.9523809523809523,5.25,5.0,2,0,0,1,2,3,3,2,3,4,4,5,3
0.8627450980392157,7.285714285714286,6.285714285714286,2,1,1,0,4,4,1,2,1,1,1,2,3
0.7837837837837839,10.571428571428571,8.285714285714286,4,1,1,0,4,4,3,3,2,2,3,1,1
1.0,8.357142857142858,9.0,4,0,0,0,2,2,2,1,1,2,2,1,1
0.848605577689243,8.964285714285714,7.607142857142857,4,0,0,0,5,4,1,1,1,2,1,2,1
1.0,6.892857142857143,8.571428571428571,3,1,1,0,4,4,2,3,3,3,5,1,2
0.823076923076923,9.285714285714286,7.642857142857143,3,0,0,0,5,4,3,4,1,2,2,1,2
